Product Type,Product Name,Price,Material,Link,Informations,Pays concernés,Fabrication,Tissage,Pays d’origine du matériau,Pays de fabrication,Impression,Teinture
Hauts,Top drapé à bretelles fines,9.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1228844001.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top en coton côtelé,9.99,"[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1218988003.html,['Pays de fabrication\nBangladesh\nInde'],"['Bangladesh', 'Inde']",[],[],[],"['Bangladesh', 'Inde']",[],[]
Hauts,Top de sport DryMove™ Seamless avec col zippé,29.99,"[' Polyamide', ' Polyamide recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1178257002.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top à col bénitier,29.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1220938001.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,Top froncé,29.99,"[' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1158839006.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,Top bustier en denim,19.99,"[' Coton', ' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1212093002.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,T-shirt de sport DryMove™ très doux,19.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1178252002.html,['Pays de fabrication\nVietnam'],['Vietnam'],[],[],[],['Vietnam'],[],[]
Hauts,T-shirt avec manches en broderie anglaise,15.99,"[' Coton', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.1221691001.html,"['Teinture\nChine', 'Fabrication\nChine']","['Chine', 'Chine']",['Chine'],[],[],[],[],['Chine']
Hauts,Débardeur de sport DryMove™,9.99,"[' Polyamide', ' Polyamide recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1193433001.html,['Pays de fabrication\nIndonésie'],['Indonésie'],[],[],[],['Indonésie'],[],[]
Hauts,Top smocké,14.99,"[' Polyamide', ' Viscose', ' Viscose LivaEco™']",https://www2.hm.com/fr_fr/productpage.1153284003.html,['Pays de fabrication\nInde'],['Inde'],[],[],[],['Inde'],[],[]
Hauts,Top en maille avec épaulettes,19.99,"[' Coton', ' Polyester']",https://www2.hm.com/fr_fr/productpage.1210593003.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,Top avec manches en broderie anglaise,17.99,"[' Coton', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.1223275001.html,"['Teinture\nTurquie', 'Fabrication\nTurquie']","['Turquie', 'Turquie']",['Turquie'],[],[],[],[],['Turquie']
Hauts,Top épaules nues en maille côtelée,25.99,"[' Polyamide', ' Polyester', ' Viscose', ' Viscose LENZING™ ECOVERO™']",https://www2.hm.com/fr_fr/productpage.1224311005.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,Top tube avec base à effet ballon,19.99,"[' Coton', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1227087001.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Débardeur côtelé avec boutons,9.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1242393002.html,"['Teinture\nTurquie', 'Fabrication\nChine\nTurquie']","['Turquie', 'Chine', 'Turquie']","['Chine', 'Turquie']",[],[],[],[],['Turquie']
Hauts,Top en maille côtelée avec bretelles fines,15.99,"[' Polyamide', ' Viscose', ' Viscose LivaEco™']",https://www2.hm.com/fr_fr/productpage.1183573001.html,['Pays de fabrication\nBirmanie'],['Birmanie'],[],[],[],['Birmanie'],[],[]
Hauts,T-shirt oversize imprimé,15.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1198284013.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,T-shirt oversize imprimé,17.99,"[' Coton', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.0762558297.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,T-shirt côtelé court,4.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1212806003.html,"['Teinture\nInde', 'Fabrication\nInde']","['Inde', 'Inde']",['Inde'],[],[],[],[],['Inde']
Hauts,Crop top de sport SoftMove™,29.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1210258001.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top côtelé en modal mélangé,9.99,"[' Coton', ' Modal', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.0999727040.html,"['Teinture\nBangladesh', 'Fabrication\nBangladesh']","['Bangladesh', 'Bangladesh']",['Bangladesh'],[],[],[],[],['Bangladesh']
Hauts,Top en jersey avec détail torsadé,29.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1211734001.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top en maille côtelée,19.99,"[' Polyamide', ' Viscose', ' Viscose LivaEco™']",https://www2.hm.com/fr_fr/productpage.1183545002.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Débardeur côtelé,9.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1209456017.html,['Pays de fabrication\nBirmanie'],['Birmanie'],[],[],[],['Birmanie'],[],[]
Hauts,Top à bretelles fines avec détail volanté,12.99,[' Polyester'],https://www2.hm.com/fr_fr/productpage.1171522004.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top tube en maille,29.99,"[' Coton', ' Polyamide', ' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1219064002.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top en jersey côtelé,17.99,"[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1203084012.html,"['Teinture\nBangladesh', 'Fabrication\nBangladesh']","['Bangladesh', 'Bangladesh']",['Bangladesh'],[],[],[],[],['Bangladesh']
Hauts,Débardeur court,4.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1049251001.html,['Pays de fabrication\nBangladesh\nIndonésie\nChine\nTurquie'],"['Bangladesh', 'Indonésie', 'Chine', 'Turquie']",[],[],[],"['Bangladesh', 'Indonésie', 'Chine', 'Turquie']",[],[]
Hauts,MAMA Ensemble 2 pièces en maille côtelée,57.99,"[' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1144423006.html,"['Pays d’origine du matériau\nChine', 'Pays de fabrication\nBirmanie']","['Chine', 'Birmanie']",[],[],['Chine'],['Birmanie'],[],[]
Hauts,Crop top à bretelles fines,4.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1201715002.html,"['Pays d’origine du matériau\nChine', 'Pays de fabrication\nBirmanie']","['Chine', 'Birmanie']",[],[],['Chine'],['Birmanie'],[],[]
Hauts,Top en jersey de coton pima,25.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1029736009.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Débardeur côtelé,15.99,"[' Polyester', ' Viscose', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1228390002.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top vélo léger DryMove™,52.99,"[' Polyamide', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1228116001.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top brodé,44.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1170966003.html,"['Pays d’origine du matériau\nChine', 'Pays de fabrication\nChine']","['Chine', 'Chine']",[],[],['Chine'],['Chine'],[],[]
Hauts,Top en maille côtelée,19.99,"[' Fibre métallisée', ' Polyamide', ' Polyester', ' Viscose']",https://www2.hm.com/fr_fr/productpage.1185763004.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Crop top de sport DryMove™,9.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1123621001.html,['Pays de fabrication\nIndonésie\nInde'],"['Indonésie', 'Inde']",[],[],[],"['Indonésie', 'Inde']",[],[]
Hauts,Soutien-gorge de sport DryMove™ Medium Support,19.99,"[' Polyamide', ' Polyamide recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1143646014.html,['Fabrication\nVietnam'],['Vietnam'],['Vietnam'],[],[],[],[],[]
Hauts,Top froncé,29.99,"[' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1158839005.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,Top en maille côtelée,25.99,"[' Coton', ' Polyamide', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1207034001.html,"['Pays d’origine du matériau\nChine', 'Pays de fabrication\nChine']","['Chine', 'Chine']",[],[],['Chine'],['Chine'],[],[]
Hauts,Top épaules nues façon corset,19.99,"[' Polyamide', ' Viscose', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1174870002.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Débardeur en maille côtelée,19.99,[' Polyester'],https://www2.hm.com/fr_fr/productpage.1231488002.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,T-shirt en coton,7.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.0963662001.html,['Pays de fabrication\nBangladesh\nIndonésie\nInde\nTurquie\nEthiopie'],"['Bangladesh', 'Indonésie', 'Inde', 'Turquie', 'Ethiopie']",[],[],[],"['Bangladesh', 'Indonésie', 'Inde', 'Turquie', 'Ethiopie']",[],[]
Hauts,Top à bretelles fines avec dentelle,7.99,"[' Coton', ' Polyamide', ' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1206249002.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top en maille côtelée,25.99,"[' Polyamide', ' Viscose', ' Viscose LivaEco™']",https://www2.hm.com/fr_fr/productpage.1218428001.html,"['Pays d’origine du matériau\nChine', 'Pays de fabrication\nBirmanie']","['Chine', 'Birmanie']",[],[],['Chine'],['Birmanie'],[],[]
Hauts,Top façon corset à bretelles fines,15.99,"[' Polyamide', ' Viscose', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1163092001.html,"['Pays d’origine du matériau\nChine', 'Pays de fabrication\nBirmanie']","['Chine', 'Birmanie']",[],[],['Chine'],['Birmanie'],[],[]
Hauts,Top en jersey à motif ajouré avec laçage,14.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1153249001.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Débardeur orné de rubans,12.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1198823006.html,['Pays de fabrication\nChine\nTurquie'],"['Chine', 'Turquie']",[],[],[],"['Chine', 'Turquie']",[],[]
Hauts,Crop top de sport DryMove™,9.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1123621014.html,"['Teinture\nIndonésie', 'Fabrication\nIndonésie']","['Indonésie', 'Indonésie']",['Indonésie'],[],[],[],[],['Indonésie']
Hauts,T-shirt avec manches en broderie anglaise,15.99,"[' Coton', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.1221691002.html,"['Teinture\nChine', 'Fabrication\nChine']","['Chine', 'Chine']",['Chine'],[],[],[],[],['Chine']
Hauts,Top côtelé avec col,19.99,"[' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1119474002.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Débardeur en microfibre,9.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1216160003.html,['Pays de fabrication\nCambodge'],['Cambodge'],[],[],[],['Cambodge'],[],[]
Hauts,Top à bretelles fines avec dentelle,7.99,"[' Coton', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1206249004.html,['Pays de fabrication\nBirmanie\nChine'],"['Birmanie', 'Chine']",[],[],[],"['Birmanie', 'Chine']",[],[]
Hauts,Top à bretelles fines avec dentelle,9.99,"[' Polyester', ' Viscose', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1162889004.html,['Pays de fabrication\nCambodge\nChine'],"['Cambodge', 'Chine']",[],[],[],"['Cambodge', 'Chine']",[],[]
Hauts,Top en maille côtelée,19.99,"[' Polyamide', ' Polyester', ' Polyester recyclé', ' Viscose']",https://www2.hm.com/fr_fr/productpage.1201261002.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Débardeur côtelé en coton,7.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1128496001.html,"['Teinture\nBangladesh', 'Fabrication\nBangladesh']","['Bangladesh', 'Bangladesh']",['Bangladesh'],[],[],[],[],['Bangladesh']
Hauts,T-shirt oversize imprimé,17.99,"[' Coton', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.0762558302.html,['Pays de fabrication\nInde'],['Inde'],[],[],[],['Inde'],[],[]
Hauts,Body à mancherons,9.99,"[' Polyamide', ' Polyamide recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1229605001.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Crop top en dentelle,19.99,"[' Coton', ' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1160003004.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top volanté avec broderie anglaise,15.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1235227001.html,"['Teinture\nChine', 'Fabrication\nChine']","['Chine', 'Chine']",['Chine'],[],[],[],[],['Chine']
Hauts,Top oversize avec motif imprimé,17.99,"[' Coton', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.1153072003.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Top avec bretelles à nouer,29.99,"[' Lyocell', ' Lyocell Tencel™', ' Polyamide', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1168129005.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,T-shirt imprimé,9.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1216496009.html,['Pays de fabrication\nCambodge'],['Cambodge'],[],[],[],['Cambodge'],[],[]
Hauts,Top court à bretelles fines,7.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1128495007.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,T-shirt oversize,7.99,"[' Coton', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.1212700003.html,"['Teinture\nBangladesh', 'Fabrication\nBangladesh']","['Bangladesh', 'Bangladesh']",['Bangladesh'],[],[],[],[],['Bangladesh']
Hauts,Polo de rugby avec motif,29.99,"[' Coton', ' Polyester']",https://www2.hm.com/fr_fr/productpage.1222634001.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top en jersey de coton,5.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1131079002.html,"['Teinture\nInde', 'Fabrication\nBangladesh\nInde\nTurquie']","['Inde', 'Bangladesh', 'Inde', 'Turquie']","['Bangladesh', 'Inde', 'Turquie']",[],[],[],[],['Inde']
Hauts,Top bandeau volumineux,39.99,"[' Coton', ' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1209772001.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,T-shirt en soie mélangée,29.99,"[' Coton', ' Soie']",https://www2.hm.com/fr_fr/productpage.1167623003.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top de sport DryMove™ avec soutien-gorge intégré,19.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1157410003.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top cache-cœur en maille côtelée,22.99,[' Polyester'],https://www2.hm.com/fr_fr/productpage.1203009003.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,T-shirt avec motif imprimé,9.99,"[' Coton', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.1056633032.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Lot de 2 tops de sport DryMove™,25.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1235652001.html,"['Teinture\nIndonésie', 'Fabrication\nIndonésie']","['Indonésie', 'Indonésie']",['Indonésie'],[],[],[],[],['Indonésie']
Hauts,Lot de 2 T-shirts courts,12.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1141812007.html,"['Teinture\nInde', 'Fabrication\nInde']","['Inde', 'Inde']",['Inde'],[],[],[],[],['Inde']
Hauts,T-shirt en jersey de lin,19.99,[' Lin'],https://www2.hm.com/fr_fr/productpage.1160659001.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Top ajusté en jersey,9.99,"[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1208852001.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,T-shirt de sport DryMove™ très doux,19.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1178252001.html,['Pays de fabrication\nVietnam'],['Vietnam'],[],[],[],['Vietnam'],[],[]
Hauts,T-shirt en soie mélangée,29.99,"[' Coton', ' Soie']",https://www2.hm.com/fr_fr/productpage.0776746049.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Crop top côtelé sans coutures,14.99,"[' Polyamide', ' Polyamide recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1150251001.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Débardeur court,7.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1212776003.html,['Pays de fabrication\nBangladesh\nTurquie'],"['Bangladesh', 'Turquie']",[],[],[],"['Bangladesh', 'Turquie']",[],[]
Hauts,Top épaules nues en maille côtelée,25.99,[' Polyester'],https://www2.hm.com/fr_fr/productpage.1210958002.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,Crop top à col cheminée,9.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1174186007.html,['Pays de fabrication\nCambodge\nChine'],"['Cambodge', 'Chine']",[],[],[],"['Cambodge', 'Chine']",[],[]
Hauts,Top en jersey à encolure carrée,9.99,"[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1209451001.html,"['Teinture\nCambodge', 'Fabrication\nCambodge\nBirmanie']","['Cambodge', 'Cambodge', 'Birmanie']","['Cambodge', 'Birmanie']",[],[],[],[],['Cambodge']
Hauts,Top en dentelle,59.99,"[' Coton', ' Polyester']",https://www2.hm.com/fr_fr/productpage.1220358001.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,T-shirt imprimé,15.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1163560033.html,"['Teinture\nBangladesh', 'Fabrication\nBangladesh']","['Bangladesh', 'Bangladesh']",['Bangladesh'],[],[],[],[],['Bangladesh']
Hauts,Caraco avec dentelle,19.99,[' Polyester'],https://www2.hm.com/fr_fr/productpage.0966969001.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,Crop top à bretelles fines,4.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1201715003.html,"['Teinture\nChine\nBangladesh', 'Fabrication\nBangladesh\nBirmanie']","['Chine', 'Bangladesh', 'Bangladesh', 'Birmanie']","['Bangladesh', 'Birmanie']",[],[],[],[],"['Chine', 'Bangladesh']"
Hauts,Bralette asymétrique sans coutures,14.99,"[' Polyamide', ' Polyamide recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1080182002.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Body drapé,29.99,"[' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1242725001.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,Crop top de sport SoftMove™,19.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1194440003.html,['Pays de fabrication\nIndonésie'],['Indonésie'],[],[],[],['Indonésie'],[],[]
Hauts,T-shirt côtelé,7.99,"[' Coton', ' Viscose', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1222097006.html,"['Teinture\nBangladesh', 'Fabrication\nBangladesh']","['Bangladesh', 'Bangladesh']",['Bangladesh'],[],[],[],[],['Bangladesh']
Hauts,Body string en jersey,15.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1195451001.html,"['Teinture\nChine\nTurquie', 'Fabrication\nCambodge\nChine\nTurquie']","['Chine', 'Turquie', 'Cambodge', 'Chine', 'Turquie']","['Cambodge', 'Chine', 'Turquie']",[],[],[],[],"['Chine', 'Turquie']"
Hauts,T-shirt de sport en mesh DryMove™,15.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1223577001.html,"['Teinture\nIndonésie', 'Fabrication\nIndonésie']","['Indonésie', 'Indonésie']",['Indonésie'],[],[],[],[],['Indonésie']
Hauts,Crop top de sport DryMove™,15.99,"[' Modal', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1205656002.html,['Fabrication\nTurquie'],['Turquie'],['Turquie'],[],[],[],[],[]
Hauts,Top bandeau en denim,19.99,"[' Coton', ' Coton biologique', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.1223668002.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,T-shirt ajusté,7.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1210630001.html,"['Teinture\nBangladesh\nInde', 'Fabrication\nBangladesh\nInde']","['Bangladesh', 'Inde', 'Bangladesh', 'Inde']","['Bangladesh', 'Inde']",[],[],[],[],"['Bangladesh', 'Inde']"
Hauts,Débardeur duveteux,14.99,[' Polyamide'],https://www2.hm.com/fr_fr/productpage.1172081003.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,Débardeur en lin mélangé,14.99,"[' Lin', ' Polyester', ' Viscose']",https://www2.hm.com/fr_fr/productpage.1182592003.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,T-shirt avec motif,12.99,"[' Coton', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.0762470397.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Top en jersey texturé,15.99,"[' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1225536001.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Hauts,Débardeur côtelé,9.99,"[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1171004004.html,"['Teinture\nBangladesh', 'Fabrication\nBangladesh']","['Bangladesh', 'Bangladesh']",['Bangladesh'],[],[],[],[],['Bangladesh']
Hauts,Top bustier enduit,15.99,"[' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1209458001.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,Top façon corset en maille pointelle,24.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1121058003.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,Top dos nu drapé,19.99,"[' Viscose', ' Viscose LENZING™ ECOVERO™']",https://www2.hm.com/fr_fr/productpage.1184751001.html,"['Pays d’origine du matériau\nChine', 'Pays de fabrication\nIndonésie']","['Chine', 'Indonésie']",[],[],['Chine'],['Indonésie'],[],[]
Hauts,T-shirt en lin,19.99,[' Lin'],https://www2.hm.com/fr_fr/productpage.1183776001.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,T-shirt avec motif,12.99,"[' Coton', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.0762470354.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Hauts,Débardeur façon crochet,19.99,"[' Coton', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1155540003.html,['Pays de fabrication\nBirmanie'],['Birmanie'],[],[],[],['Birmanie'],[],[]
Hauts,T-shirt ajusté,9.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1162812017.html,['Pays de fabrication\nCambodge\nBirmanie\nChine\nTurquie'],"['Cambodge', 'Birmanie', 'Chine', 'Turquie']",[],[],[],"['Cambodge', 'Birmanie', 'Chine', 'Turquie']",[],[]
Hauts,Débardeur côtelé,5.99,"[' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1206248004.html,['Pays de fabrication\nVietnam'],['Vietnam'],[],[],[],['Vietnam'],[],[]
Hauts,Top oversize à encolure bateau,17.99,"[' Coton', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.1228272001.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Hauts,Top volanté en mousseline,19.99,"[' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1202769001.html,['Pays de fabrication\nInde'],['Inde'],[],[],[],['Inde'],[],[]
